id,geo,wat_res,TIME_PERIOD,OBS_VALUE
2122,Finland,PRECIP,2011,254903
2123,Finland,PRECIP,2012,273591
2124,Finland,PRECIP,2013,221166
2125,Finland,PRECIP,2014,214401
2126,Finland,PRECIP,2015,265130
2127,Finland,PRECIP,2016,251689
2128,Finland,PRECIP,2017,248210
2129,Finland,PRECIP,2018,183618
2130,Finland,RFW_RES,1989,91000
2131,Finland,RFW_RES,1990,90500
2132,Finland,RFW_RES,1991,152800
2133,Finland,RFW_RES,1992,152800
2134,Finland,RFW_RES,1993,83600
2135,Finland,RFW_RES,1994,101700
2136,Finland,RFW_RES,1995,109000
2137,Finland,RFW_RES,1996,93000
2138,Finland,RFW_RES,1997,96500
2139,Finland,RFW_RES,1998,125000
2140,Finland,RFW_RES,1999,104800
2141,Finland,RFW_RES,2000,121000
2142,Finland,RFW_RES,2001,102000
2143,Finland,RFW_RES,2002,81700
2144,Finland,RFW_RES,2003,88200
2145,Finland,RFW_RES,2004,142200
2146,Finland,RFW_RES,2005,120800
2147,Finland,RFW_RES,2006,106926
2148,Finland,RFW_RES,2007,99000
2149,Finland,RFW_RES,2008,153382
2150,Finland,RFW_RES,2009,92012
2151,Finland,RFW_RES,2010,106952
2152,Finland,RFW_RES,2011,127036
2153,Finland,RFW_RES,2012,159329
2154,Finland,RFW_RES,2013,110632
2155,Finland,RFW_RES,2014,101283
2156,Finland,RFW_RES,2015,149916
2157,Finland,RFW_RES,2016,127558
2158,Finland,RFW_RES,2017,128739
2159,Finland,RFW_RES,2018,95120
2160,France,EVAP_TSP,1989,292000
2161,France,EVAP_TSP,1990,304342.3
2162,France,EVAP_TSP,1991,272183.6
2163,France,EVAP_TSP,1992,326965.4
2164,France,EVAP_TSP,1993,310289.9
2165,France,EVAP_TSP,1994,310150.6
2166,France,EVAP_TSP,1995,314146.5
2167,France,EVAP_TSP,1996,301154.2
2168,France,EVAP_TSP,1997,335777.5
2169,France,EVAP_TSP,1998,302495.7
2170,France,EVAP_TSP,1999,343863.2
2171,France,EVAP_TSP,2000,348535.6
2172,France,EVAP_TSP,2001,330031.3
2173,France,EVAP_TSP,2002,340452.3
2174,France,EVAP_TSP,2003,343017.7
2175,France,EVAP_TSP,2004,326187.7
2176,France,EVAP_TSP,2005,325388.4
2177,France,EVAP_TSP,2006,315.946.338
2178,France,EVAP_TSP,2007,349.558.329
2179,France,EVAP_TSP,2008,358244.9
2180,France,EVAP_TSP,2009,315832.8
2181,France,EVAP_TSP,2010,301.179.726
2182,France,EVAP_TSP,2011,301.912.491
2183,France,EVAP_TSP,2012,316.271.031
2184,France,EVAP_TSP,2013,313.246.356
2185,France,EVAP_TSP,2014,332.182.616
2186,France,EVAP_TSP,2015,304.244.253
2187,France,EVAP_TSP,2016,292607.56
2188,France,EVAP_TSP,2017,299.397.814
2189,France,EVAP_TSP,2018,301.600.163
2190,France,INFL_NBT,1989,0
2191,France,INFL_NBT,1990,0
2192,France,INFL_NBT,1991,0
2193,France,INFL_NBT,1992,0
2194,France,INFL_NBT,1993,0
2195,France,INFL_NBT,1994,0
2196,France,INFL_NBT,1995,0
2197,France,INFL_NBT,1996,0
2198,France,INFL_NBT,1997,0
2199,France,INFL_NBT,1998,0
2200,France,INFL_NBT,1999,0
2201,France,INFL_NBT,2000,0
2202,France,INFL_NBT,2001,0
2203,France,INFL_NBT,2002,0
2204,France,INFL_NBT,2003,0
2205,France,INFL_NBT,2004,0
2206,France,INFL_NBT,2005,0
2207,France,INFL_NBT,2006,0
2208,France,INFL_NBT,2007,0
2209,France,INFL_NBT,2008,12850.3
2210,France,INFL_NBT,2009,11917.3
2211,France,INFL_NBT,2010,11760.1
2212,France,INFL_NBT,2011,9452.3
2213,France,INFL_NBT,2012,13284.6
2214,France,INFL_NBT,2013,15041.7
2215,France,INFL_NBT,2014,12407.62
2216,France,INFL_NBT,2015,12.303.098
2217,France,INFL_NBT,2016,12.292.042
2218,France,INFL_NBT,2017,9.525.698
2219,France,INFL_NBT,2018,12.974.249
2220,France,INTFL,1989,97000
2221,France,INTFL,1990,154460.6
2222,France,INTFL,1991,139983
2223,France,INTFL,1992,140929.1
2224,France,INTFL,1993,162825
2225,France,INTFL,1994,291991
2226,France,INTFL,1995,212792.1
2227,France,INTFL,1996,195501.6
2228,France,INTFL,1997,127723.3
2229,France,INTFL,1998,181597.6
2230,France,INTFL,1999,239361.5
2231,France,INTFL,2000,223689.6
2232,France,INTFL,2001,212667
2233,France,INTFL,2002,194904.3
2234,France,INTFL,2003,84880
2235,France,INTFL,2004,147465.9
2236,France,INTFL,2005,76354.6
2237,France,INTFL,2006,509886.2
2238,France,INTFL,2007,509243.8
2239,France,INTFL,2008,203834.8
2240,France,INTFL,2009,159004.6
2241,France,INTFL,2010,201.217.474
2242,France,INTFL,2011,126.245.709
2243,France,INTFL,2012,199.737.269
2244,France,INTFL,2013,265.305.298
2245,France,INTFL,2014,235.526.584
2246,France,INTFL,2015,125.485.847
2247,France,INTFL,2016,217263.44
2248,France,INTFL,2017,152.986.486
2249,France,INTFL,2018,239.086.753
2250,France,OUTFL,1989,106000
2251,France,OUTFL,1990,121000
2252,France,OUTFL,1991,128000
2253,France,OUTFL,1992,160000
2254,France,OUTFL,1993,164000
2255,France,OUTFL,1994,0
2256,France,OUTFL,1995,0
2257,France,OUTFL,1996,0
2258,France,OUTFL,1997,0
2259,France,OUTFL,1998,0
2260,France,OUTFL,1999,0
2261,France,OUTFL,2000,187555
2262,France,OUTFL,2001,177877
2263,France,OUTFL,2002,175471
2264,France,OUTFL,2003,140250
2265,France,OUTFL,2004,155247
2266,France,OUTFL,2005,131677
2267,France,OUTFL,2006,161803
2268,France,OUTFL,2007,166020
2269,France,OUTFL,2008,211564
2270,France,OUTFL,2009,185563.8
2271,France,OUTFL,2010,190850.9
2272,France,OUTFL,2011,136469
2273,France,OUTFL,2012,181241.6
2274,France,OUTFL,2013,263670.7
2275,France,OUTFL,2014,217.457.706
2276,France,OUTFL,2015,168.754.152
2277,France,OUTFL,2016,198.874.396
2278,France,OUTFL,2017,125.120.095
2279,France,OUTFL,2018,237.203.322
2280,France,PRECIP,1989,389000
2281,France,PRECIP,1990,458802.9
2282,France,PRECIP,1991,412166.6
2283,France,PRECIP,1992,467894.5
2284,France,PRECIP,1993,473114.9
2285,France,PRECIP,1994,602141.6
2286,France,PRECIP,1995,526938.5
2287,France,PRECIP,1996,496655.8
2288,France,PRECIP,1997,463500.7
2289,France,PRECIP,1998,484093.3
2290,France,PRECIP,1999,583224.7
2291,France,PRECIP,2000,572225.5
2292,France,PRECIP,2001,542698.3
2293,France,PRECIP,2002,535356.6
2294,France,PRECIP,2003,427897.7
2295,France,PRECIP,2004,473653.6
2296,France,PRECIP,2005,401743
2297,France,PRECIP,2006,493655.82
2298,France,PRECIP,2007,506522.64
2299,France,PRECIP,2008,562079.7
2300,France,PRECIP,2009,474837.4
2301,France,PRECIP,2010,502397.2
2302,France,PRECIP,2011,428158.2
2303,France,PRECIP,2012,516008.3
2304,France,PRECIP,2013,578.551.654
2305,France,PRECIP,2014,567709.2
2306,France,PRECIP,2015,429730.1
2307,France,PRECIP,2016,509871
2308,France,PRECIP,2017,452384.3
2309,France,PRECIP,2018,540.686.916
2310,France,RFW_RES,1989,0
2311,France,RFW_RES,1990,0
2312,France,RFW_RES,1991,0
2313,France,RFW_RES,1992,0
2314,France,RFW_RES,1993,0
2315,France,RFW_RES,1994,0
2316,France,RFW_RES,1995,0
2317,France,RFW_RES,1996,0
2318,France,RFW_RES,1997,0
2319,France,RFW_RES,1998,0
2320,France,RFW_RES,1999,0
2321,France,RFW_RES,2000,0
2322,France,RFW_RES,2001,0
2323,France,RFW_RES,2002,0
2324,France,RFW_RES,2003,0
2325,France,RFW_RES,2004,0
2326,France,RFW_RES,2005,76354.6
2327,France,RFW_RES,2006,509886.2
2328,France,RFW_RES,2007,509243.8
2329,France,RFW_RES,2008,216685.1
2330,France,RFW_RES,2009,170921.9
2331,France,RFW_RES,2010,212.977.574
2332,France,RFW_RES,2011,135.698.009
2333,France,RFW_RES,2012,213.021.869
2334,France,RFW_RES,2013,280.346.998
2335,France,RFW_RES,2014,247.934.204
2336,France,RFW_RES,2015,137.788.945
2337,France,RFW_RES,2016,229.555.482
2338,France,RFW_RES,2017,162.512.184
2339,France,RFW_RES,2018,252.061.002
2340,Croatia,EVAP_TSP,1989,0
2341,Croatia,EVAP_TSP,1990,38028
2342,Croatia,EVAP_TSP,1991,0
2343,Croatia,EVAP_TSP,1992,0
2344,Croatia,EVAP_TSP,1993,0
2345,Croatia,EVAP_TSP,1994,0
2346,Croatia,EVAP_TSP,1995,41709
2347,Croatia,EVAP_TSP,1996,0
2348,Croatia,EVAP_TSP,1997,0
2349,Croatia,EVAP_TSP,1998,0
2350,Croatia,EVAP_TSP,1999,0
2351,Croatia,EVAP_TSP,2000,40943
2352,Croatia,EVAP_TSP,2001,40918
2353,Croatia,EVAP_TSP,2002,45384
2354,Croatia,EVAP_TSP,2003,38782
2355,Croatia,EVAP_TSP,2004,42136
2356,Croatia,EVAP_TSP,2005,42670
2357,Croatia,EVAP_TSP,2006,44034
2358,Croatia,EVAP_TSP,2007,44046
2359,Croatia,EVAP_TSP,2008,42095
2360,Croatia,EVAP_TSP,2009,42095
2361,Croatia,EVAP_TSP,2010,42095
2362,Croatia,EVAP_TSP,2011,39600
2363,Croatia,EVAP_TSP,2012,39600
2364,Croatia,EVAP_TSP,2013,38990
2365,Croatia,EVAP_TSP,2014,54586
2366,Croatia,EVAP_TSP,2015,39770
2367,Croatia,EVAP_TSP,2016,45751
2368,Croatia,EVAP_TSP,2017,41879
2369,Croatia,EVAP_TSP,2018,38899
2370,Croatia,INFL_NBT,1989,0
2371,Croatia,INFL_NBT,1990,0
2372,Croatia,INFL_NBT,1991,0
2373,Croatia,INFL_NBT,1992,0
2374,Croatia,INFL_NBT,1993,0
2375,Croatia,INFL_NBT,1994,0
2376,Croatia,INFL_NBT,1995,0
2377,Croatia,INFL_NBT,1996,0
2378,Croatia,INFL_NBT,1997,0
2379,Croatia,INFL_NBT,1998,0
2380,Croatia,INFL_NBT,1999,0
2381,Croatia,INFL_NBT,2000,92800
2382,Croatia,INFL_NBT,2001,92800
2383,Croatia,INFL_NBT,2002,92800
2384,Croatia,INFL_NBT,2003,92800
2385,Croatia,INFL_NBT,2004,92800
2386,Croatia,INFL_NBT,2005,92800
2387,Croatia,INFL_NBT,2006,92800
2388,Croatia,INFL_NBT,2007,92800
2389,Croatia,INFL_NBT,2008,94958
2390,Croatia,INFL_NBT,2009,94958
2391,Croatia,INFL_NBT,2010,94958
2392,Croatia,INFL_NBT,2011,80282
2393,Croatia,INFL_NBT,2012,94576
2394,Croatia,INFL_NBT,2013,99652
2395,Croatia,INFL_NBT,2014,105775
2396,Croatia,INFL_NBT,2015,86371
2397,Croatia,INFL_NBT,2016,99759
2398,Croatia,INFL_NBT,2017,88978
2399,Croatia,INFL_NBT,2018,87275
2400,Croatia,INTFL,1989,0
2401,Croatia,INTFL,1990,13695
2402,Croatia,INTFL,1991,0
2403,Croatia,INTFL,1992,0
2404,Croatia,INTFL,1993,0
2405,Croatia,INTFL,1994,0
2406,Croatia,INTFL,1995,30363
2407,Croatia,INTFL,1996,0
2408,Croatia,INTFL,1997,0
2409,Croatia,INTFL,1998,0
2410,Croatia,INTFL,1999,0
2411,Croatia,INTFL,2000,22194
2412,Croatia,INTFL,2001,21599
2413,Croatia,INTFL,2002,24785
2414,Croatia,INTFL,2003,26873
2415,Croatia,INTFL,2004,26537
2416,Croatia,INTFL,2005,24923
2417,Croatia,INTFL,2006,23080
2418,Croatia,INTFL,2007,26209
2419,Croatia,INTFL,2008,21672
2420,Croatia,INTFL,2009,21672
2421,Croatia,INTFL,2010,21672
2422,Croatia,INTFL,2011,27080
2423,Croatia,INTFL,2012,23018
2424,Croatia,INTFL,2013,22118
2425,Croatia,INTFL,2014,30965
2426,Croatia,INTFL,2015,22560
2427,Croatia,INTFL,2016,25018
2428,Croatia,INTFL,2017,22960
2429,Croatia,INTFL,2018,26130
2430,Croatia,OUTFL,1989,0
2431,Croatia,OUTFL,1990,0
2432,Croatia,OUTFL,1991,0
2433,Croatia,OUTFL,1992,0
2434,Croatia,OUTFL,1993,0
2435,Croatia,OUTFL,1994,0
2436,Croatia,OUTFL,1995,0
2437,Croatia,OUTFL,1996,0
2438,Croatia,OUTFL,1997,0
2439,Croatia,OUTFL,1998,0
2440,Croatia,OUTFL,1999,0
2441,Croatia,OUTFL,2000,114994
2442,Croatia,OUTFL,2001,114399
2443,Croatia,OUTFL,2002,117585
2444,Croatia,OUTFL,2003,119673
2445,Croatia,OUTFL,2004,119337
2446,Croatia,OUTFL,2005,117723
2447,Croatia,OUTFL,2006,115880
2448,Croatia,OUTFL,2007,119009
2449,Croatia,OUTFL,2008,116630
2450,Croatia,OUTFL,2009,116630
2451,Croatia,OUTFL,2010,116630
2452,Croatia,OUTFL,2011,107362
2453,Croatia,OUTFL,2012,117594
2454,Croatia,OUTFL,2013,121770
2455,Croatia,OUTFL,2014,136740
2456,Croatia,OUTFL,2015,108931
2457,Croatia,OUTFL,2016,124777
2458,Croatia,OUTFL,2017,111938
2459,Croatia,OUTFL,2018,113405
2460,Croatia,PRECIP,1989,0
2461,Croatia,PRECIP,1990,51723
2462,Croatia,PRECIP,1991,0
2463,Croatia,PRECIP,1992,0
2464,Croatia,PRECIP,1993,0
2465,Croatia,PRECIP,1994,0
2466,Croatia,PRECIP,1995,72072
2467,Croatia,PRECIP,1996,0
2468,Croatia,PRECIP,1997,0
2469,Croatia,PRECIP,1998,0
2470,Croatia,PRECIP,1999,0
2471,Croatia,PRECIP,2000,63137
2472,Croatia,PRECIP,2001,62517
2473,Croatia,PRECIP,2002,70169
2474,Croatia,PRECIP,2003,65655
2475,Croatia,PRECIP,2004,68673
2476,Croatia,PRECIP,2005,67593
2477,Croatia,PRECIP,2006,67114
2478,Croatia,PRECIP,2007,70255
2479,Croatia,PRECIP,2008,63767
2480,Croatia,PRECIP,2009,63767
2481,Croatia,PRECIP,2010,63767
2482,Croatia,PRECIP,2011,66680
2483,Croatia,PRECIP,2012,62618
2484,Croatia,PRECIP,2013,61108
2485,Croatia,PRECIP,2014,85551
2486,Croatia,PRECIP,2015,62330
2487,Croatia,PRECIP,2016,70769
2488,Croatia,PRECIP,2017,64839
2489,Croatia,PRECIP,2018,65029
2490,Croatia,RFW_RES,1989,0
2491,Croatia,RFW_RES,1990,0
2492,Croatia,RFW_RES,1991,0
2493,Croatia,RFW_RES,1992,0
2494,Croatia,RFW_RES,1993,0
2495,Croatia,RFW_RES,1994,0
2496,Croatia,RFW_RES,1995,0
2497,Croatia,RFW_RES,1996,0
2498,Croatia,RFW_RES,1997,0
2499,Croatia,RFW_RES,1998,0
2500,Croatia,RFW_RES,1999,0
2501,Croatia,RFW_RES,2000,114994
2502,Croatia,RFW_RES,2001,114399
2503,Croatia,RFW_RES,2002,117585
2504,Croatia,RFW_RES,2003,119673
2505,Croatia,RFW_RES,2004,119337
2506,Croatia,RFW_RES,2005,117723
2507,Croatia,RFW_RES,2006,115880
2508,Croatia,RFW_RES,2007,119009
2509,Croatia,RFW_RES,2008,116630
2510,Croatia,RFW_RES,2009,116630
2511,Croatia,RFW_RES,2010,116630
2512,Croatia,RFW_RES,2011,107362
2513,Croatia,RFW_RES,2012,117594
2514,Croatia,RFW_RES,2013,121770
2515,Croatia,RFW_RES,2014,136740
2516,Croatia,RFW_RES,2015,108931
2517,Croatia,RFW_RES,2016,124777
2518,Croatia,RFW_RES,2017,111938
2519,Croatia,RFW_RES,2018,113405
2520,Hungary,EVAP_TSP,1989,0
2521,Hungary,EVAP_TSP,1990,45756
2522,Hungary,EVAP_TSP,1991,50180
2523,Hungary,EVAP_TSP,1992,47709
2524,Hungary,EVAP_TSP,1993,47898
2525,Hungary,EVAP_TSP,1994,55800
2526,Hungary,EVAP_TSP,1995,52917
2527,Hungary,EVAP_TSP,1996,54600
2528,Hungary,EVAP_TSP,1997,46000
2529,Hungary,EVAP_TSP,1998,54100
2530,Hungary,EVAP_TSP,1999,56700
2531,Hungary,EVAP_TSP,2000,42873
2532,Hungary,EVAP_TSP,2001,50685
2533,Hungary,EVAP_TSP,2002,49569
2534,Hungary,EVAP_TSP,2003,43340
2535,Hungary,EVAP_TSP,2004,52088
2536,Hungary,EVAP_TSP,2005,53103
2537,Hungary,EVAP_TSP,2006,49290
2538,Hungary,EVAP_TSP,2007,53100
2539,Hungary,EVAP_TSP,2008,52008
2540,Hungary,EVAP_TSP,2009,52731
2541,Hungary,EVAP_TSP,2010,65100
2542,Hungary,EVAP_TSP,2011,41199
2543,Hungary,EVAP_TSP,2012,45942
2544,Hungary,EVAP_TSP,2013,53754
2545,Hungary,EVAP_TSP,2014,59532
2546,Hungary,EVAP_TSP,2015,50561
2547,Hungary,EVAP_TSP,2016,55970
2548,Hungary,EVAP_TSP,2017,52951
2549,Hungary,EVAP_TSP,2018,53.908.701
2550,Hungary,INFL_NBT,1989,0
2551,Hungary,INFL_NBT,1990,91386
2552,Hungary,INFL_NBT,1991,79216
2553,Hungary,INFL_NBT,1992,99241
2554,Hungary,INFL_NBT,1993,93298
2555,Hungary,INFL_NBT,1994,89226
2556,Hungary,INFL_NBT,1995,118332
2557,Hungary,INFL_NBT,1996,110000
2558,Hungary,INFL_NBT,1997,110400
2559,Hungary,INFL_NBT,1998,116300
2560,Hungary,INFL_NBT,1999,129300
2561,Hungary,INFL_NBT,2000,121973
2562,Hungary,INFL_NBT,2001,115299
2563,Hungary,INFL_NBT,2002,126811
2564,Hungary,INFL_NBT,2003,83461
2565,Hungary,INFL_NBT,2004,108201
2566,Hungary,INFL_NBT,2005,121728
2567,Hungary,INFL_NBT,2006,127956
2568,Hungary,INFL_NBT,2007,102800
2569,Hungary,INFL_NBT,2008,105525
2570,Hungary,INFL_NBT,2009,119526
2571,Hungary,INFL_NBT,2010,138599
2572,Hungary,INFL_NBT,2011,90472
2573,Hungary,INFL_NBT,2012,95644
2574,Hungary,INFL_NBT,2013,117873
2575,Hungary,INFL_NBT,2014,102590
2576,Hungary,INFL_NBT,2015,90860
2577,Hungary,INFL_NBT,2016,104906
2578,Hungary,INFL_NBT,2017,95132
2579,Hungary,INFL_NBT,2018,91878
2580,Hungary,INTFL,1989,0
2581,Hungary,INTFL,1990,1023
2582,Hungary,INTFL,1991,5300
2583,Hungary,INTFL,1992,-2139
2584,Hungary,INTFL,1993,2043
2585,Hungary,INTFL,1994,-5770
2586,Hungary,INTFL,1995,11346
2587,Hungary,INTFL,1996,8900
2588,Hungary,INTFL,1997,3700
2589,Hungary,INTFL,1998,14000
2590,Hungary,INTFL,1999,19000
2591,Hungary,INTFL,2000,-2325
2592,Hungary,INTFL,2001,6417
2593,Hungary,INTFL,2002,2883
2594,Hungary,INTFL,2003,0
2595,Hungary,INTFL,2004,11710
2596,Hungary,INTFL,2005,16275
2597,Hungary,INTFL,2006,4930
2598,Hungary,INTFL,2007,5300
2599,Hungary,INTFL,2008,4443
2600,Hungary,INTFL,2009,5580
2601,Hungary,INTFL,2010,27435
2602,Hungary,INTFL,2011,-2046
2603,Hungary,INTFL,2012,-558
2604,Hungary,INTFL,2013,8277
2605,Hungary,INTFL,2014,11148
2606,Hungary,INTFL,2015,868
2607,Hungary,INTFL,2016,9781
2608,Hungary,INTFL,2017,5267
2609,Hungary,INTFL,2018,1.852.979
2610,Hungary,OUTFL,1989,0
2611,Hungary,OUTFL,1990,92110
2612,Hungary,OUTFL,1991,84516
2613,Hungary,OUTFL,1992,105100
2614,Hungary,OUTFL,1993,98000
2615,Hungary,OUTFL,1994,95600
2616,Hungary,OUTFL,1995,130020
2617,Hungary,OUTFL,1996,124000
2618,Hungary,OUTFL,1997,116600
2619,Hungary,OUTFL,1998,129000
2620,Hungary,OUTFL,1999,143500
2621,Hungary,OUTFL,2000,130454
2622,Hungary,OUTFL,2001,120258
2623,Hungary,OUTFL,2002,130000
2624,Hungary,OUTFL,2003,86656
2625,Hungary,OUTFL,2004,110880
2626,Hungary,OUTFL,2005,127184
2627,Hungary,OUTFL,2006,135787
2628,Hungary,OUTFL,2007,107387
2629,Hungary,OUTFL,2008,109586
2630,Hungary,OUTFL,2009,123583
2631,Hungary,OUTFL,2010,153650
2632,Hungary,OUTFL,2011,100262
2633,Hungary,OUTFL,2012,102237
2634,Hungary,OUTFL,2013,133144
2635,Hungary,OUTFL,2014,109918
2636,Hungary,OUTFL,2015,95704
2637,Hungary,OUTFL,2016,111258
2638,Hungary,OUTFL,2017,101622
2639,Hungary,OUTFL,2018,99591
2640,Hungary,PRECIP,1989,0
2641,Hungary,PRECIP,1990,46779
2642,Hungary,PRECIP,1991,55480
2643,Hungary,PRECIP,1992,45570
2644,Hungary,PRECIP,1993,49941
2645,Hungary,PRECIP,1994,50030
2646,Hungary,PRECIP,1995,64263
2647,Hungary,PRECIP,1996,63500
2648,Hungary,PRECIP,1997,49700
2649,Hungary,PRECIP,1998,68100
2650,Hungary,PRECIP,1999,75700
2651,Hungary,PRECIP,2000,40548
2652,Hungary,PRECIP,2001,57102
2653,Hungary,PRECIP,2002,52452
2654,Hungary,PRECIP,2003,43340
2655,Hungary,PRECIP,2004,63798
2656,Hungary,PRECIP,2005,69378
2657,Hungary,PRECIP,2006,54220
2658,Hungary,PRECIP,2007,58400
2659,Hungary,PRECIP,2008,56451
2660,Hungary,PRECIP,2009,58311
2661,Hungary,PRECIP,2010,92535
2662,Hungary,PRECIP,2011,39153
2663,Hungary,PRECIP,2012,45384
2664,Hungary,PRECIP,2013,62031
2665,Hungary,PRECIP,2014,70680
2666,Hungary,PRECIP,2015,51429
2667,Hungary,PRECIP,2016,65751
2668,Hungary,PRECIP,2017,58218
2669,Hungary,PRECIP,2018,55761.68
2670,Hungary,RFW_RES,1989,0
2671,Hungary,RFW_RES,1990,92409
2672,Hungary,RFW_RES,1991,84516
2673,Hungary,RFW_RES,1992,97102
2674,Hungary,RFW_RES,1993,95341
2675,Hungary,RFW_RES,1994,83456
2676,Hungary,RFW_RES,1995,129678
2677,Hungary,RFW_RES,1996,118900
2678,Hungary,RFW_RES,1997,114100
2679,Hungary,RFW_RES,1998,130300
2680,Hungary,RFW_RES,1999,148300
2681,Hungary,RFW_RES,2000,119648
2682,Hungary,RFW_RES,2001,121716
2683,Hungary,RFW_RES,2002,129694
2684,Hungary,RFW_RES,2003,83461
2685,Hungary,RFW_RES,2004,119911
2686,Hungary,RFW_RES,2005,138003
2687,Hungary,RFW_RES,2006,132886
2688,Hungary,RFW_RES,2007,108100
2689,Hungary,RFW_RES,2008,109968
2690,Hungary,RFW_RES,2009,125106
2691,Hungary,RFW_RES,2010,166034
2692,Hungary,RFW_RES,2011,88426
2693,Hungary,RFW_RES,2012,95086
2694,Hungary,RFW_RES,2013,126150
2695,Hungary,RFW_RES,2014,113738
2696,Hungary,RFW_RES,2015,91728
2697,Hungary,RFW_RES,2016,114687
2698,Hungary,RFW_RES,2017,101293
2699,Hungary,RFW_RES,2018,93.730.979
2700,Ireland,EVAP_TSP,1989,36839.2
2701,Ireland,EVAP_TSP,1990,38953.61
2702,Ireland,EVAP_TSP,1991,38189.5
2703,Ireland,EVAP_TSP,1992,39611.31
2704,Ireland,EVAP_TSP,1993,39050.34
2705,Ireland,EVAP_TSP,1994,39110.98
2706,Ireland,EVAP_TSP,1995,36066.61
2707,Ireland,EVAP_TSP,1996,37335.12
2708,Ireland,EVAP_TSP,1997,40686.86
2709,Ireland,EVAP_TSP,1998,39242.94
2710,Ireland,EVAP_TSP,1999,38324.62
2711,Ireland,EVAP_TSP,2000,39574.81
2712,Ireland,EVAP_TSP,2001,37231.52
2713,Ireland,EVAP_TSP,2002,38798.49
2714,Ireland,EVAP_TSP,2003,39082.48
2715,Ireland,EVAP_TSP,2004,38911.99
2716,Ireland,EVAP_TSP,2005,37730.9
2717,Ireland,EVAP_TSP,2006,37369.2
2718,Ireland,EVAP_TSP,2007,41399.2
2719,Ireland,EVAP_TSP,2008,37600.9
2720,Ireland,EVAP_TSP,2009,39037.1
2721,Ireland,EVAP_TSP,2010,34044
2722,Ireland,EVAP_TSP,2011,37564
2723,Ireland,EVAP_TSP,2012,38690.39
2724,Ireland,EVAP_TSP,2013,37748.91
2725,Ireland,EVAP_TSP,2014,38163.32
2726,Ireland,EVAP_TSP,2015,37994.65
2727,Ireland,EVAP_TSP,2016,37942
2728,Ireland,EVAP_TSP,2017,38377.05
2729,Ireland,EVAP_TSP,2018,0
2730,Ireland,INFL_NBT,1989,0
2731,Ireland,INFL_NBT,1990,3848
2732,Ireland,INFL_NBT,1991,0
2733,Ireland,INFL_NBT,1992,0
2734,Ireland,INFL_NBT,1993,0
2735,Ireland,INFL_NBT,1994,0
2736,Ireland,INFL_NBT,1995,3174
2737,Ireland,INFL_NBT,1996,0
2738,Ireland,INFL_NBT,1997,0
2739,Ireland,INFL_NBT,1998,0
2740,Ireland,INFL_NBT,1999,0
2741,Ireland,INFL_NBT,2000,4172.7
2742,Ireland,INFL_NBT,2001,2457.9
2743,Ireland,INFL_NBT,2002,4564.6
2744,Ireland,INFL_NBT,2003,2474.6
2745,Ireland,INFL_NBT,2004,2982.7
2746,Ireland,INFL_NBT,2005,3016.3
2747,Ireland,INFL_NBT,2006,3296
2748,Ireland,INFL_NBT,2007,2883
2749,Ireland,INFL_NBT,2008,3982
2750,Ireland,INFL_NBT,2009,3848
2751,Ireland,INFL_NBT,2010,2981
2752,Ireland,INFL_NBT,2011,4202
2753,Ireland,INFL_NBT,2012,3561
2754,Ireland,INFL_NBT,2013,3360
2755,Ireland,INFL_NBT,2014,4240
2756,Ireland,INFL_NBT,2015,4149
2757,Ireland,INFL_NBT,2016,3364
2758,Ireland,INFL_NBT,2017,3364
2759,Ireland,INFL_NBT,2018,0
2760,Ireland,INTFL,1989,45025.73
2761,Ireland,INTFL,1990,51636.19
2762,Ireland,INTFL,1991,43064.76
2763,Ireland,INTFL,1992,46500.24
2764,Ireland,INTFL,1993,49700.42
2765,Ireland,INTFL,1994,58666.48
2766,Ireland,INTFL,1995,49806.28
2767,Ireland,INTFL,1996,45631.82
2768,Ireland,INTFL,1997,45880.93
2769,Ireland,INTFL,1998,58864.42
2770,Ireland,INTFL,1999,55150.07
2771,Ireland,INTFL,2000,54650.93
2772,Ireland,INTFL,2001,33016.63
2773,Ireland,INTFL,2002,63302.79
2774,Ireland,INTFL,2003,33292.49
2775,Ireland,INTFL,2004,43879.47
2776,Ireland,INTFL,2005,42547.6
2777,Ireland,INTFL,2006,53775.1
2778,Ireland,INTFL,2007,41399.2
2779,Ireland,INTFL,2008,61348.8
2780,Ireland,INTFL,2009,66468.5
2781,Ireland,INTFL,2010,39966
2782,Ireland,INTFL,2011,51875
2783,Ireland,INTFL,2012,53429.59
2784,Ireland,INTFL,2013,46137.55
2785,Ireland,INTFL,2014,59691.35
2786,Ireland,INTFL,2015,67546.04
2787,Ireland,INTFL,2016,44540.61
2788,Ireland,INTFL,2017,48843.52
2789,Ireland,INTFL,2018,0
2790,Ireland,PRECIP,1989,81864.93
2791,Ireland,PRECIP,1990,90589.8
2792,Ireland,PRECIP,1991,81254.26
2793,Ireland,PRECIP,1992,86111.55
2794,Ireland,PRECIP,1993,88750.76
2795,Ireland,PRECIP,1994,97777.46
2796,Ireland,PRECIP,1995,85872.89
2797,Ireland,PRECIP,1996,82966.94
2798,Ireland,PRECIP,1997,86567.79
2799,Ireland,PRECIP,1998,98107.36
2800,Ireland,PRECIP,1999,93474.69
2801,Ireland,PRECIP,2000,94225.74
2802,Ireland,PRECIP,2001,70248.15
2803,Ireland,PRECIP,2002,102101.28
